affected_macaddress,alerted_macaddress,severity_level,location
48:a4:72:ae:11:86,8c:8e:f2:02:86:b5,mild,1st_floor
48:a4:72:ae:11:86,94:94:26:5c:0d:77,mild,1st_floor
48:a4:72:ae:11:86,5c:f7:e6:e7:ff:62,mild,1st_floor
48:a4:72:ae:11:86,e4:70:b8:82:85:a7,mild,1st_floor
48:a4:72:ae:11:86,0c:51:01:b7:15:11,mild,1st_floor
48:a4:72:ae:11:86,88:66:a5:55:ad:91,mild,1st_floor
48:a4:72:ae:11:86,9c:da:3e:7f:a3:0f,mild,1st_floor
48:a4:72:ae:11:86,6c:96:cf:c7:43:1f,mild,1st_floor
48:a4:72:ae:11:86,10:02:b5:e3:08:eb,mild,1st_floor
48:a4:72:ae:11:86,24:1b:7a:1b:eb:ba,moderate,1st_floor
48:a4:72:ae:11:86,8c:f5:a3:ce:1e:dc,moderate,1st_floor
48:a4:72:ae:11:86,88:66:a5:98:30:6d,severe,1st_floor
48:a4:72:ae:11:86,c0:dc:da:00:e3:a9,severe,1st_floor
48:a4:72:ae:11:86,8c:8e:f2:a0:91:09,severe,1st_floor
48:a4:72:ae:11:86,98:10:e8:07:e0:5b,severe,1st_floor
48:a4:72:ae:11:86,c4:61:8b:a4:a8:7a,severe,1st_floor
48:a4:72:ae:11:86,90:61:ae:25:9f:63,severe,1st_floor
48:a4:72:ae:11:86,0c:51:01:b3:e5:c5,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:1c:5d,severe,1st_floor
48:a4:72:ae:11:86,88:66:a5:56:00:19,severe,1st_floor
48:a4:72:ae:11:86,cc:44:63:23:82:77,severe,1st_floor
48:a4:72:ae:11:86,88:66:a5:3b:66:5b,severe,1st_floor
48:a4:72:ae:11:86,3c:cd:36:a3:4c:63,severe,1st_floor
48:a4:72:ae:11:86,7c:b2:7d:85:d6:e4,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:e2:00,severe,1st_floor
48:a4:72:ae:11:86,88:66:a5:da:3a:cf,severe,1st_floor
48:a4:72:ae:11:86,8c:8e:f2:a6:0b:d3,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:f2:0e,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:ec:c8,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:f1:eb,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:1c:62,severe,1st_floor
48:a4:72:ae:11:86,00:b3:62:26:15:04,severe,1st_floor
48:a4:72:ae:11:86,88:66:a5:42:91:21,severe,1st_floor
48:a4:72:ae:11:86,5c:5f:67:8b:f1:d7,severe,1st_floor
48:a4:72:ae:11:86,88:66:a5:8f:bb:ad,severe,1st_floor
48:a4:72:ae:11:86,9c:f4:8e:d3:0d:ba,severe,1st_floor
48:a4:72:ae:11:86,a4:c3:f0:a5:f1:09,severe,1st_floor
48:a4:72:ae:11:86,e4:a7:a0:99:dd:06,severe,1st_floor
48:a4:72:ae:11:86,9c:da:3e:7e:f8:ce,severe,1st_floor
48:a4:72:ae:11:86,88:66:a5:0c:b4:83,severe,1st_floor
48:a4:72:ae:11:86,8c:8e:f2:b1:14:ee,severe,1st_floor
48:a4:72:ae:11:86,7c:b2:7d:86:43:31,severe,1st_floor
48:a4:72:ae:11:86,90:61:ae:25:4b:67,severe,1st_floor
48:a4:72:ae:11:86,9c:da:3e:7f:a0:ee,severe,1st_floor
b4:9c:df:16:bd:3a,88:66:a5:10:be:cb,mild,1st_floor
b4:9c:df:16:bd:3a,88:66:a5:55:52:f9,mild,1st_floor
48:a4:72:ae:12:80,88:66:a5:0e:e4:28,mild,1st_floor
48:a4:72:ae:12:80,98:10:e8:06:82:52,mild,1st_floor
48:a4:72:ae:12:80,90:61:ae:25:4e:a5,mild,1st_floor
48:a4:72:ae:12:80,90:61:ae:25:49:d7,mild,1st_floor
48:a4:72:ae:12:80,88:66:a5:00:ff:ff,mild,1st_floor
48:a4:72:ae:12:80,88:66:a5:0c:b4:83,mild,1st_floor
48:a4:72:ae:12:80,6c:96:cf:88:21:ff,mild,1st_floor
48:a4:72:ae:12:80,5c:5f:67:8b:e1:56,mild,1st_floor
48:a4:72:ae:12:80,88:da:1a:29:28:38,mild,1st_floor
48:a4:72:ae:12:80,d0:81:7a:b4:7a:d6,mild,1st_floor
48:a4:72:ae:12:80,8c:8e:f2:1b:0d:f1,mild,1st_floor
48:a4:72:ae:12:80,04:db:56:e6:b5:71,mild,1st_floor
48:a4:72:ae:12:80,98:10:e8:52:f9:41,mild,1st_floor
48:a4:72:ae:12:80,90:61:ae:25:a1:de,mild,1st_floor
b4:9c:df:78:0a:65,c4:6e:1f:1c:f2:9b,mild,1st_floor
b4:9c:df:78:0a:65,5c:5f:67:8b:29:dc,mild,1st_floor
b4:9c:df:78:0a:65,cc:20:e8:20:41:74,mild,1st_floor
b4:9c:df:78:0a:65,b4:9c:df:64:5e:04,mild,1st_floor
b4:9c:df:78:0a:65,88:66:a5:17:7b:51,mild,1st_floor
b4:9c:df:78:0a:65,88:66:a5:a1:65:4e,mild,1st_floor
b4:9c:df:78:0a:65,88:66:a5:1f:0b:05,mild,1st_floor
b4:9c:df:78:0a:65,24:1b:7a:99:36:b1,mild,1st_floor
b4:9c:df:78:0a:65,88:66:a5:1a:b2:f7,mild,1st_floor
b4:9c:df:78:0a:65,04:ea:56:92:f9:9b,mild,1st_floor
b4:9c:df:78:0a:65,24:1b:7a:a4:7f:52,mild,1st_floor
b4:9c:df:78:0a:65,c0:e8:62:64:08:76,mild,1st_floor
b4:9c:df:78:0a:65,64:70:33:8a:84:53,mild,1st_floor
b4:9c:df:78:0a:65,5c:f7:e6:e6:bb:2a,moderate,1st_floor
b4:9c:df:78:0a:65,0c:51:01:9f:36:99,moderate,1st_floor
b4:9c:df:78:0a:65,5c:f7:e6:e3:e3:2c,moderate,1st_floor
b4:9c:df:78:0a:65,c0:ee:fb:72:2d:50,moderate,1st_floor
b4:9c:df:78:0a:65,88:66:a5:43:92:e8,moderate,1st_floor
98:10:e8:08:43:ef,9c:da:3e:7f:a1:48,mild,1st_floor
98:10:e8:08:43:ef,9c:da:3e:7f:a1:84,mild,1st_floor
98:10:e8:08:43:ef,cc:44:63:22:a6:39,mild,1st_floor
98:10:e8:08:43:ef,04:db:56:e6:b5:71,mild,1st_floor
98:10:e8:08:43:ef,90:61:ae:25:a1:de,mild,1st_floor
98:10:e8:08:43:ef,a4:c3:f0:a5:f0:eb,moderate,1st_floor
88:da:1a:29:28:38,6c:96:cf:88:21:ff,mild,1st_floor
88:da:1a:29:28:38,a4:c3:f0:a5:f0:eb,mild,1st_floor
88:da:1a:29:28:38,6c:96:cf:af:3e:3c,mild,1st_floor
88:da:1a:29:28:38,9c:f4:8e:d3:0d:ba,mild,1st_floor
88:da:1a:29:28:38,90:61:ae:25:49:d7,mild,1st_floor
88:da:1a:29:28:38,9c:da:3e:7e:f8:a6,mild,1st_floor
88:da:1a:29:28:38,5c:f7:e6:e7:fe:0f,mild,1st_floor
88:da:1a:29:28:38,88:66:a5:0e:a4:bb,mild,1st_floor
88:da:1a:29:28:38,9c:da:3e:7f:8e:bf,mild,1st_floor
88:da:1a:29:28:38,48:a4:72:ae:12:80,mild,1st_floor
88:da:1a:29:28:38,88:66:a5:00:ff:ff,mild,1st_floor
88:da:1a:29:28:38,04:db:56:e6:b5:71,mild,1st_floor
88:da:1a:29:28:38,88:66:a5:1e:b0:b2,mild,1st_floor
88:da:1a:29:28:38,98:10:e8:06:82:52,moderate,1st_floor
88:da:1a:29:28:38,7c:b2:7d:87:e5:06,moderate,1st_floor
88:da:1a:29:28:38,98:10:e8:52:f9:41,moderate,1st_floor
88:da:1a:29:28:38,90:61:ae:25:4e:a5,moderate,1st_floor
88:da:1a:29:28:38,5c:5f:67:8b:1b:77,moderate,1st_floor
88:da:1a:29:28:38,88:66:a5:0e:e4:28,moderate,1st_floor
88:da:1a:29:28:38,90:61:ae:25:a1:de,moderate,1st_floor
88:da:1a:29:28:38,6c:96:cf:ca:e0:9c,moderate,1st_floor
88:66:a5:0e:e4:28,9c:f4:8e:d2:9c:9e,mild,1st_floor
88:66:a5:0e:e4:28,5c:f7:e6:e5:33:3e,mild,1st_floor
88:66:a5:0e:e4:28,48:a4:72:9a:d8:a0,mild,1st_floor
88:66:a5:0e:e4:28,00:b3:62:de:41:e9,mild,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:1c:62,mild,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:e1:b5,mild,1st_floor
88:66:a5:0e:e4:28,48:a4:72:ae:12:80,mild,1st_floor
88:66:a5:0e:e4:28,7c:b2:7d:85:8c:7f,mild,1st_floor
88:66:a5:0e:e4:28,9c:f4:8e:d3:0d:ba,mild,1st_floor
88:66:a5:0e:e4:28,48:a4:72:ae:12:62,mild,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7f:8e:bf,mild,1st_floor
88:66:a5:0e:e4:28,cc:44:63:16:7d:be,mild,1st_floor
88:66:a5:0e:e4:28,48:a4:72:ae:12:8f,mild,1st_floor
88:66:a5:0e:e4:28,50:a6:7f:2e:3a:bf,mild,1st_floor
88:66:a5:0e:e4:28,7c:d5:66:6c:ab:e6,mild,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:1c:5d,mild,1st_floor
88:66:a5:0e:e4:28,5c:f7:e6:e7:fe:0f,mild,1st_floor
88:66:a5:0e:e4:28,9c:f4:8e:d4:c2:44,mild,1st_floor
88:66:a5:0e:e4:28,e4:a7:a0:99:dd:dd,mild,1st_floor
88:66:a5:0e:e4:28,ec:ad:b8:7e:23:e2,mild,1st_floor
88:66:a5:0e:e4:28,24:1b:7a:99:36:b1,mild,1st_floor
88:66:a5:0e:e4:28,88:66:a5:0d:ee:b0,mild,1st_floor
88:66:a5:0e:e4:28,48:a4:72:ae:12:4e,mild,1st_floor
88:66:a5:0e:e4:28,88:66:a5:0e:7c:26,mild,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:f2:36,mild,1st_floor
88:66:a5:0e:e4:28,a4:c3:f0:a5:f0:eb,mild,1st_floor
88:66:a5:0e:e4:28,6c:96:cf:af:3e:3c,mild,1st_floor
88:66:a5:0e:e4:28,88:66:a5:12:7c:b1,mild,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7e:f8:a6,mild,1st_floor
88:66:a5:0e:e4:28,04:db:56:e6:b5:71,mild,1st_floor
88:66:a5:0e:e4:28,6c:c7:ec:36:92:15,mild,1st_floor
88:66:a5:0e:e4:28,bc:e1:43:c6:3a:62,mild,1st_floor
88:66:a5:0e:e4:28,8c:8e:f2:b1:14:ee,moderate,1st_floor
88:66:a5:0e:e4:28,7c:b2:7d:87:e5:06,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:55:52:f9,moderate,1st_floor
88:66:a5:0e:e4:28,7c:b2:7d:86:43:9a,moderate,1st_floor
88:66:a5:0e:e4:28,d0:7f:a0:a3:c4:39,moderate,1st_floor
88:66:a5:0e:e4:28,98:ca:33:95:8c:fa,moderate,1st_floor
88:66:a5:0e:e4:28,98:10:e8:07:e0:5b,moderate,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:a1:6b,moderate,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:f1:d7,moderate,1st_floor
88:66:a5:0e:e4:28,cc:44:63:23:82:77,moderate,1st_floor
88:66:a5:0e:e4:28,6c:96:cf:88:21:ff,moderate,1st_floor
88:66:a5:0e:e4:28,cc:44:63:42:41:f9,moderate,1st_floor
88:66:a5:0e:e4:28,b4:9c:df:87:2d:eb,moderate,1st_floor
88:66:a5:0e:e4:28,a4:c3:f0:a5:f0:c8,moderate,1st_floor
88:66:a5:0e:e4:28,48:45:20:37:cf:b7,moderate,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:ec:c8,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:0e:a4:bb,moderate,1st_floor
88:66:a5:0e:e4:28,cc:44:63:12:2a:3f,moderate,1st_floor
88:66:a5:0e:e4:28,cc:44:63:22:a6:39,moderate,1st_floor
88:66:a5:0e:e4:28,6c:96:cf:ca:e0:9c,moderate,1st_floor
88:66:a5:0e:e4:28,88:da:1a:29:28:38,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:56:00:19,moderate,1st_floor
88:66:a5:0e:e4:28,cc:44:63:42:3b:b4,moderate,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7f:a0:c6,moderate,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:9f:63,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:8f:a7:85,moderate,1st_floor
88:66:a5:0e:e4:28,8c:f5:a3:de:63:25,moderate,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:4f:5e,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:1e:b0:b2,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:1a:b2:f7,moderate,1st_floor
88:66:a5:0e:e4:28,7c:b2:7d:85:ba:06,moderate,1st_floor
88:66:a5:0e:e4:28,98:10:e8:3b:5c:d1,moderate,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:4f:77,moderate,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:49:d7,moderate,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7f:a0:ee,moderate,1st_floor
88:66:a5:0e:e4:28,88:66:a5:3b:ce:4f,moderate,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:1b:77,moderate,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:1a:f0,moderate,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:a1:de,moderate,1st_floor
88:66:a5:0e:e4:28,8c:f5:a3:ce:1e:dc,moderate,1st_floor
88:66:a5:0e:e4:28,a4:e9:75:a3:fd:4d,moderate,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:1c:c1,moderate,1st_floor
88:66:a5:0e:e4:28,08:c5:e1:55:fa:fe,moderate,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7e:f9:19,severe,1st_floor
88:66:a5:0e:e4:28,e4:a7:a0:94:2e:7e,severe,1st_floor
88:66:a5:0e:e4:28,88:66:a5:55:68:23,severe,1st_floor
88:66:a5:0e:e4:28,14:ab:c5:b7:01:dd,severe,1st_floor
88:66:a5:0e:e4:28,88:66:a5:00:ff:ff,severe,1st_floor
88:66:a5:0e:e4:28,88:66:a5:54:fb:b9,severe,1st_floor
88:66:a5:0e:e4:28,90:61:ae:25:4e:a5,severe,1st_floor
88:66:a5:0e:e4:28,98:10:e8:06:82:52,severe,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7f:a3:0f,severe,1st_floor
88:66:a5:0e:e4:28,88:66:a5:94:52:e3,severe,1st_floor
88:66:a5:0e:e4:28,5c:5f:67:8b:1b:6d,severe,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7f:8e:24,severe,1st_floor
88:66:a5:0e:e4:28,98:10:e8:52:f9:41,severe,1st_floor
88:66:a5:0e:e4:28,a4:c3:f0:a5:f0:96,severe,1st_floor
88:66:a5:0e:e4:28,7c:b2:7d:87:7a:76,severe,1st_floor
88:66:a5:0e:e4:28,9c:da:3e:7e:f7:d4,severe,1st_floor
88:66:a5:0e:e4:28,8c:8e:f2:a0:91:09,severe,1st_floor
88:66:a5:0e:e4:28,48:45:20:4b:c2:51,severe,1st_floor
48:a4:72:ae:11:5e,88:66:a5:97:34:60,mild,1st_floor
48:a4:72:ae:11:5e,cc:44:63:23:c8:f9,mild,1st_floor
48:a4:72:ae:11:5e,38:78:62:ec:78:16,mild,1st_floor
48:a4:72:ae:11:5e,88:66:a5:12:7c:b1,mild,1st_floor
48:a4:72:ae:11:5e,a4:c3:f0:a5:f1:4f,mild,1st_floor
48:a4:72:ae:11:5e,8c:83:e1:48:c8:28,mild,1st_floor
48:a4:72:ae:11:5e,d0:77:14:23:f3:c5,mild,1st_floor
48:a4:72:ae:11:5e,9c:da:3e:7f:8e:bf,mild,1st_floor
48:a4:72:ae:11:5e,e0:d0:83:56:6e:71,mild,1st_floor
48:a4:72:ae:11:5e,88:66:a5:1d:61:ae,mild,1st_floor
48:a4:72:ae:11:5e,34:42:62:b9:12:12,mild,1st_floor
48:a4:72:ae:11:5e,28:16:ad:17:e4:b3,mild,1st_floor
48:a4:72:ae:11:5e,5c:5f:67:8b:e1:56,moderate,1st_floor
48:a4:72:ae:11:5e,7c:b2:7d:87:76:48,moderate,1st_floor
48:a4:72:ae:11:5e,88:66:a5:55:f1:6e,moderate,1st_floor
48:a4:72:ae:11:5e,a4:c3:f0:a1:fc:0c,moderate,1st_floor
48:a4:72:ae:11:5e,9c:da:3e:7e:f8:ce,moderate,1st_floor
48:a4:72:ae:11:5e,9c:da:3e:69:ca:bc,moderate,1st_floor
48:a4:72:ae:11:5e,98:10:e8:3b:08:d7,moderate,1st_floor
48:a4:72:ae:11:5e,04:d6:aa:c0:d8:56,moderate,1st_floor
9c:da:3e:7f:a1:48,a4:c3:f0:a5:f0:eb,mild,1st_floor
9c:da:3e:7f:a1:48,9c:da:3e:7f:8e:24,mild,1st_floor
9c:da:3e:7f:a1:48,98:10:e8:08:43:ef,mild,1st_floor
9c:da:3e:7f:a1:48,e4:a7:a0:99:bc:0e,moderate,1st_floor
9c:da:3e:7f:a1:48,c0:ee:fb:6c:53:1e,moderate,1st_floor
9c:da:3e:7f:a1:48,98:10:e8:3b:13:05,moderate,1st_floor
9c:da:3e:7f:a1:48,88:da:1a:28:07:14,moderate,1st_floor
9c:da:3e:7f:a1:48,88:66:a5:da:b1:45,severe,1st_floor
9c:da:3e:7f:a1:48,9c:da:3e:7f:a0:6c,severe,1st_floor
9c:da:3e:7f:a1:48,9c:da:3e:7f:a0:da,severe,1st_floor
9c:da:3e:7f:a1:48,c4:61:8b:9a:4c:81,severe,1st_floor
9c:da:3e:7f:a1:48,88:66:a5:18:4d:cd,severe,1st_floor
9c:da:3e:7f:a1:48,98:10:e8:3b:08:d7,severe,1st_floor
9c:da:3e:7f:a1:48,28:16:ad:17:e4:b3,severe,1st_floor
9c:da:3e:7f:a1:48,b4:9c:df:80:03:98,severe,1st_floor
9c:da:3e:7f:a1:48,10:02:b5:e3:09:40,severe,1st_floor
9c:da:3e:7f:a1:48,88:66:a5:55:52:f9,severe,1st_floor
9c:da:3e:7f:a1:48,cc:44:63:23:c8:f9,severe,1st_floor
9c:da:3e:7f:a1:48,80:e6:50:6a:60:19,severe,1st_floor
9c:da:3e:7f:a1:48,48:a4:72:ae:12:7b,severe,1st_floor
9c:da:3e:7f:a1:48,08:e6:89:17:48:61,severe,1st_floor
9c:da:3e:7f:a1:48,98:10:e8:39:f6:14,severe,1st_floor
9c:da:3e:7f:a1:48,3c:cd:36:a3:4c:63,severe,1st_floor
0c:51:01:b4:4c:ac,88:66:a5:3c:88:ea,mild,1st_floor
0c:51:01:b4:4c:ac,5c:5f:67:8c:09:60,mild,1st_floor
0c:51:01:b4:4c:ac,5c:5f:67:8b:1c:6c,mild,1st_floor
0c:51:01:b4:4c:ac,90:61:ae:25:a1:5c,mild,1st_floor
0c:51:01:b4:4c:ac,8c:8e:f2:b1:14:ee,moderate,1st_floor
0c:51:01:b4:4c:ac,98:10:e8:06:82:52,moderate,1st_floor
0c:51:01:b4:4c:ac,7c:b2:7d:85:8c:7f,moderate,1st_floor
0c:51:01:b4:4c:ac,8c:8e:f2:a0:91:09,moderate,1st_floor
0c:51:01:b4:4c:ac,14:ab:c5:b7:01:dd,moderate,1st_floor
0c:51:01:b4:4c:ac,9c:da:3e:7f:a0:c6,moderate,1st_floor
0c:51:01:b4:4c:ac,5c:f7:e6:e5:33:3e,moderate,1st_floor
cc:44:63:23:c8:f9,48:a4:72:ae:11:5e,mild,1st_floor
cc:44:63:23:c8:f9,88:66:a5:97:34:60,mild,1st_floor
cc:44:63:23:c8:f9,38:78:62:ec:78:16,mild,1st_floor
cc:44:63:23:c8:f9,a4:c3:f0:a1:fc:0c,mild,1st_floor
cc:44:63:23:c8:f9,8c:83:e1:48:c8:28,mild,1st_floor
cc:44:63:23:c8:f9,7c:b2:7d:87:76:48,mild,1st_floor
cc:44:63:23:c8:f9,d0:81:7a:b4:7a:d6,mild,1st_floor
cc:44:63:23:c8:f9,9c:da:3e:7e:f8:ce,mild,1st_floor
cc:44:63:23:c8:f9,d0:77:14:23:f3:c5,mild,1st_floor
cc:44:63:23:c8:f9,9c:da:3e:7f:8e:bf,mild,1st_floor
cc:44:63:23:c8:f9,5c:5f:67:8b:e1:56,mild,1st_floor
cc:44:63:23:c8:f9,04:d6:aa:c0:d8:56,mild,1st_floor
cc:44:63:23:c8:f9,88:66:a5:15:d6:89,mild,1st_floor
cc:44:63:23:c8:f9,88:66:a5:1d:61:ae,mild,1st_floor
cc:44:63:23:c8:f9,9c:da:3e:69:ca:bc,mild,1st_floor
cc:44:63:23:c8:f9,8c:8e:f2:1b:0d:f1,mild,1st_floor
cc:44:63:23:c8:f9,e4:a7:a0:99:bc:0e,moderate,1st_floor
cc:44:63:23:c8:f9,98:10:e8:3b:13:05,moderate,1st_floor
cc:44:63:23:c8:f9,88:da:1a:28:07:14,moderate,1st_floor
cc:44:63:23:c8:f9,88:66:a5:da:b1:45,severe,1st_floor
cc:44:63:23:c8:f9,9c:da:3e:7f:a0:6c,severe,1st_floor
cc:44:63:23:c8:f9,9c:da:3e:7f:a0:da,severe,1st_floor
cc:44:63:23:c8:f9,88:66:a5:18:4d:cd,severe,1st_floor
cc:44:63:23:c8:f9,c4:61:8b:9a:4c:81,severe,1st_floor
cc:44:63:23:c8:f9,28:16:ad:17:e4:b3,severe,1st_floor
cc:44:63:23:c8:f9,9c:da:3e:7f:a1:48,severe,1st_floor
cc:44:63:23:c8:f9,b4:9c:df:80:03:98,severe,1st_floor
cc:44:63:23:c8:f9,10:02:b5:e3:09:40,severe,1st_floor
cc:44:63:23:c8:f9,88:66:a5:55:52:f9,severe,1st_floor
cc:44:63:23:c8:f9,08:e6:89:17:48:61,severe,1st_floor
cc:44:63:23:c8:f9,80:e6:50:6a:60:19,severe,1st_floor
cc:44:63:23:c8:f9,48:a4:72:ae:12:7b,severe,1st_floor
cc:44:63:23:c8:f9,98:10:e8:3b:08:d7,severe,1st_floor
cc:44:63:23:c8:f9,98:10:e8:39:f6:14,severe,1st_floor
cc:44:63:23:c8:f9,3c:cd:36:a3:4c:63,severe,1st_floor
7c:b2:7d:85:8c:7f,9c:f4:8e:d2:9c:9e,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:56:00:19,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:0e:e4:28,mild,1st_floor
7c:b2:7d:85:8c:7f,5c:f7:e6:e5:33:3e,mild,1st_floor
7c:b2:7d:85:8c:7f,a4:e9:75:a3:fd:4d,mild,1st_floor
7c:b2:7d:85:8c:7f,5c:5f:67:8b:ec:c8,mild,1st_floor
7c:b2:7d:85:8c:7f,7c:b2:7d:86:43:9a,mild,1st_floor
7c:b2:7d:85:8c:7f,48:a4:72:ae:12:4e,mild,1st_floor
7c:b2:7d:85:8c:7f,90:61:ae:25:a1:6b,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:0e:7c:26,mild,1st_floor
7c:b2:7d:85:8c:7f,8c:f5:a3:de:63:25,mild,1st_floor
7c:b2:7d:85:8c:7f,5c:5f:67:8b:f2:36,mild,1st_floor
7c:b2:7d:85:8c:7f,48:a4:72:9a:d8:a0,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:8f:a7:85,mild,1st_floor
7c:b2:7d:85:8c:7f,98:10:e8:52:f9:41,mild,1st_floor
7c:b2:7d:85:8c:7f,48:a4:72:ae:12:62,mild,1st_floor
7c:b2:7d:85:8c:7f,7c:b2:7d:85:ba:06,mild,1st_floor
7c:b2:7d:85:8c:7f,cc:44:63:12:2a:3f,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:12:7c:b1,mild,1st_floor
7c:b2:7d:85:8c:7f,00:b3:62:de:41:e9,mild,1st_floor
7c:b2:7d:85:8c:7f,5c:5f:67:8b:f1:d7,mild,1st_floor
7c:b2:7d:85:8c:7f,48:45:20:4b:c2:51,mild,1st_floor
7c:b2:7d:85:8c:7f,6c:96:cf:ca:e0:9c,mild,1st_floor
7c:b2:7d:85:8c:7f,cc:44:63:23:82:77,mild,1st_floor
7c:b2:7d:85:8c:7f,9c:f4:8e:d4:c2:44,mild,1st_floor
7c:b2:7d:85:8c:7f,98:10:e8:3b:5c:d1,mild,1st_floor
7c:b2:7d:85:8c:7f,e4:a7:a0:99:dd:dd,mild,1st_floor
7c:b2:7d:85:8c:7f,9c:da:3e:7f:8e:bf,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:3c:88:ea,mild,1st_floor
7c:b2:7d:85:8c:7f,cc:44:63:42:41:f9,mild,1st_floor
7c:b2:7d:85:8c:7f,90:61:ae:25:4f:77,mild,1st_floor
7c:b2:7d:85:8c:7f,9c:da:3e:7f:a3:0f,mild,1st_floor
7c:b2:7d:85:8c:7f,9c:da:3e:7f:a0:ee,mild,1st_floor
7c:b2:7d:85:8c:7f,ec:ad:b8:7e:23:e2,mild,1st_floor
7c:b2:7d:85:8c:7f,6c:c7:ec:36:92:15,mild,1st_floor
7c:b2:7d:85:8c:7f,8c:f5:a3:ce:1e:dc,mild,1st_floor
7c:b2:7d:85:8c:7f,7c:b2:7d:87:7a:76,mild,1st_floor
7c:b2:7d:85:8c:7f,48:45:20:37:cf:b7,mild,1st_floor
7c:b2:7d:85:8c:7f,d0:7f:a0:a3:c4:39,mild,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:55:52:f9,mild,1st_floor
7c:b2:7d:85:8c:7f,48:a4:72:ae:12:8f,mild,1st_floor
7c:b2:7d:85:8c:7f,5c:5f:67:8b:1a:f0,mild,1st_floor
7c:b2:7d:85:8c:7f,8c:8e:f2:b1:14:ee,moderate,1st_floor
7c:b2:7d:85:8c:7f,cc:44:63:42:3b:b4,moderate,1st_floor
7c:b2:7d:85:8c:7f,9c:da:3e:7f:a0:c6,moderate,1st_floor
7c:b2:7d:85:8c:7f,8c:8e:f2:a0:91:09,moderate,1st_floor
7c:b2:7d:85:8c:7f,14:ab:c5:b7:01:dd,moderate,1st_floor
7c:b2:7d:85:8c:7f,98:10:e8:06:82:52,moderate,1st_floor
7c:b2:7d:85:8c:7f,90:61:ae:25:4f:5e,moderate,1st_floor
7c:b2:7d:85:8c:7f,88:66:a5:3b:ce:4f,moderate,1st_floor
7c:b2:7d:85:8c:7f,7c:d5:66:6c:ab:e6,moderate,1st_floor
7c:b2:7d:85:8c:7f,98:ca:33:95:8c:fa,moderate,1st_floor
7c:b2:7d:85:8c:7f,0c:51:01:b4:4c:ac,moderate,1st_floor
9c:f4:8e:d3:0d:ba,88:66:a5:0e:a4:bb,mild,1st_floor
9c:f4:8e:d3:0d:ba,6c:96:cf:ca:e0:9c,mild,1st_floor
9c:f4:8e:d3:0d:ba,e4:70:b8:82:85:a7,mild,1st_floor
9c:f4:8e:d3:0d:ba,5c:5f:67:8b:e1:b5,mild,1st_floor
9c:f4:8e:d3:0d:ba,6c:96:cf:c7:43:1f,mild,1st_floor
9c:f4:8e:d3:0d:ba,88:da:1a:29:28:38,mild,1st_floor
9c:f4:8e:d3:0d:ba,90:61:ae:25:4f:5e,mild,1st_floor
9c:f4:8e:d3:0d:ba,88:66:a5:0e:e4:28,mild,1st_floor
9c:f4:8e:d3:0d:ba,90:61:ae:25:49:d7,mild,1st_floor
